VARIABLES = "NUM" "sigma-Real" "sigma-Imag" "Rel. Error" "Eig-Real""Eig-Imag"
01	0.9944446526	   0.0298958	1.51873824593e-15	-0.102383085	0.601074690398	
02	0.9944446526	  -0.0298958	1.51873824593e-15	-0.102383085	-0.601074690398	
03	0.988291625175	   0.0616195	1.37517831418e-15	-0.196749952187	1.24537732109	
04	0.988291625175	  -0.0616195	1.37517831418e-15	-0.196749952187	-1.24537732109	
05	0.978197257058	   0.0958091	2.13869853589e-15	-0.345404485866	1.95266369667	
06	0.978197257058	  -0.0958091	2.13869853589e-15	-0.345404485866	-1.95266369667	
07	0.973240578604	    0.150327	2.17045487185e-15	-0.306700733464	3.06498714525	
08	0.973240578604	   -0.150327	2.17045487185e-15	-0.306700733464	-3.06498714525	
09	0.97274255509	   0.0683929	1.92716640792e-15	-0.503404174919	1.40387638218	
10	0.97274255509	  -0.0683929	1.92716640792e-15	-0.503404174919	-1.40387638218	
11	0.337395817543	    0.870555	1.82378271144e-15	-1.37307583912	24.0211276253	
12	0.337395817543	   -0.870555	1.82378271144e-15	-1.37307583912	-24.0211276253	
13	0.0627299945749	    0.893962	2.47283135625e-15	-2.19271766953	30.0148082416	
14	0.0627299945749	   -0.893962	2.47283135625e-15	-2.19271766953	-30.0148082416	
15	-0.229354406277	    0.916131	2.12560452379e-15	-1.14402662143	36.3221102222	
16	-0.229354406277	   -0.916131	2.12560452379e-15	-1.14402662143	-36.3221102222	
17	-0.504041809977	    0.796164	2.08092083165e-15	-1.18855838706	42.7038070579	
18	-0.504041809977	   -0.796164	2.08092083165e-15	-1.18855838706	-42.7038070579	
19	-0.728011437886	    0.574727	2.32269880513e-15	-1.5046061815	49.4663865648	
20	-0.728011437886	   -0.574727	2.32269880513e-15	-1.5046061815	-49.4663865648	
21	-0.837784397234	    0.399907	2.41615921187e-15	-1.48722613905	53.924760033	
22	-0.837784397234	   -0.399907	2.41615921187e-15	-1.48722613905	-53.924760033	
23	-0.900659098918	    0.131715	2.11107196196e-15	-1.88095396064	59.9275819058	
24	-0.900659098918	   -0.131715	2.11107196196e-15	-1.88095396064	-59.9275819058	

