  1	2.920e+02
  2	1.628e+02
  3	1.030e+02
  4	6.764e+01
  5	4.909e+01
  6	3.839e+01
  7	3.132e+01
  8	2.636e+01
  9	2.279e+01
 10	2.016e+01
 11	1.817e+01
 12	1.658e+01
 13	1.525e+01
 14	1.409e+01
 15	1.304e+01
 16	1.207e+01
 17	1.117e+01
 18	1.033e+01
 19	9.552e+00
 20	8.830e+00
 21	8.170e+00
 22	7.576e+00
 23	7.049e+00
 24	6.585e+00
 25	6.179e+00
 26	5.825e+00
 27	5.517e+00
 28	5.252e+00
 29	5.028e+00
 30	4.844e+00
 31	4.697e+00
 32	4.581e+00
 33	4.485e+00
 34	4.400e+00
 35	4.315e+00
 36	4.227e+00
 37	4.133e+00
 38	4.034e+00
 39	3.935e+00
 40	3.836e+00
 41	3.740e+00
 42	3.647e+00
 43	3.557e+00
 44	3.469e+00
 45	3.382e+00
 46	3.297e+00
 47	3.214e+00
 48	3.133e+00
 49	3.053e+00
 50	2.975e+00
 51	2.898e+00
 52	2.821e+00
 53	2.743e+00
 54	2.664e+00
 55	2.583e+00
 56	2.502e+00
 57	2.422e+00
 58	2.344e+00
 59	2.270e+00
 60	2.204e+00
 61	2.146e+00
 62	2.097e+00
 63	2.057e+00
 64	2.024e+00
 65	1.996e+00
 66	1.972e+00
 67	1.947e+00
 68	1.919e+00
 69	1.886e+00
 70	1.847e+00
 71	1.800e+00
 72	1.746e+00
 73	1.687e+00
 74	1.622e+00
 75	1.555e+00
 76	1.489e+00
 77	1.424e+00
 78	1.363e+00
 79	1.309e+00
 80	1.261e+00
 81	1.220e+00
 82	1.186e+00
 83	1.159e+00
 84	1.138e+00
 85	1.121e+00
 86	1.110e+00
 87	1.103e+00
 88	1.101e+00
 89	1.103e+00
 90	1.109e+00
 91	1.119e+00
 92	1.133e+00
 93	1.148e+00
 94	1.165e+00
 95	1.182e+00
 96	1.199e+00
 97	1.213e+00
 98	1.225e+00
 99	1.232e+00
100	1.236e+00
101	1.235e+00
102	1.230e+00
103	1.220e+00
104	1.206e+00
105	1.189e+00
106	1.168e+00
107	1.145e+00
108	1.120e+00
109	1.093e+00
110	1.064e+00
111	1.034e+00
112	1.002e+00
113	9.678e-01
114	9.327e-01
115	8.964e-01
116	8.595e-01
117	8.225e-01
118	7.863e-01
119	7.515e-01
120	7.190e-01
121	6.895e-01
122	6.635e-01
123	6.412e-01
124	6.227e-01
125	6.077e-01
126	5.959e-01
127	5.868e-01
128	5.800e-01
129	5.754e-01
130	5.728e-01
131	5.720e-01
132	5.730e-01
133	5.757e-01
134	5.800e-01
135	5.854e-01
136	5.915e-01
137	5.978e-01
138	6.034e-01
139	6.080e-01
140	6.108e-01
141	6.114e-01
142	6.097e-01
143	6.055e-01
144	5.988e-01
145	5.899e-01
146	5.792e-01
147	5.669e-01
148	5.537e-01
149	5.400e-01
150	5.263e-01
151	5.127e-01
152	4.996e-01
153	4.870e-01
154	4.749e-01
155	4.631e-01
156	4.513e-01
157	4.394e-01
158	4.271e-01
159	4.144e-01
160	4.011e-01
161	3.873e-01
162	3.733e-01
163	3.594e-01
164	3.459e-01
165	3.333e-01
166	3.221e-01
167	3.126e-01
168	3.052e-01
169	3.000e-01
170	2.968e-01
171	2.954e-01
172	2.955e-01
173	2.964e-01
174	2.979e-01
175	2.995e-01
176	3.008e-01
177	3.016e-01
178	3.019e-01
179	3.016e-01
180	3.009e-01
181	2.998e-01
182	2.984e-01
183	2.970e-01
184	2.955e-01
185	2.941e-01
186	2.929e-01
187	2.916e-01
188	2.904e-01
189	2.889e-01
190	2.872e-01
191	2.851e-01
192	2.825e-01
193	2.793e-01
194	2.754e-01
195	2.708e-01
196	2.656e-01
197	2.598e-01
198	2.536e-01
199	2.470e-01
200	2.403e-01
201	2.173e-01
202	2.090e-01
203	2.078e-01
204	2.064e-01
205	2.040e-01
206	2.015e-01
207	1.997e-01
208	1.992e-01
209	1.995e-01
210	2.003e-01
211	2.011e-01
212	2.019e-01
213	2.027e-01
214	2.037e-01
215	2.048e-01
216	2.061e-01
217	2.076e-01
218	2.091e-01
219	2.107e-01
220	2.123e-01
221	2.137e-01
222	2.149e-01
223	2.158e-01
224	2.164e-01
225	2.168e-01
226	2.168e-01
227	2.167e-01
228	2.165e-01
229	2.163e-01
230	2.162e-01
231	2.163e-01
232	2.168e-01
233	2.175e-01
234	2.186e-01
235	2.199e-01
236	2.216e-01
237	2.235e-01
238	2.255e-01
239	2.277e-01
240	2.298e-01
241	2.318e-01
242	2.338e-01
243	2.356e-01
244	2.374e-01
245	2.389e-01
246	2.404e-01
247	2.417e-01
248	2.430e-01
249	2.442e-01
250	2.453e-01
251	2.463e-01
252	2.473e-01
253	2.481e-01
254	2.489e-01
255	2.495e-01
256	2.500e-01
257	2.504e-01
258	2.506e-01
259	2.507e-01
260	2.507e-01
261	2.506e-01
262	2.504e-01
263	2.502e-01
264	2.499e-01
265	2.495e-01
266	2.492e-01
267	2.488e-01
268	2.483e-01
269	2.478e-01
270	2.473e-01
271	2.468e-01
272	2.461e-01
273	2.454e-01
274	2.447e-01
275	2.439e-01
276	2.430e-01
277	2.421e-01
278	2.411e-01
279	2.401e-01
280	2.390e-01
281	2.379e-01
282	2.367e-01
283	2.355e-01
284	2.342e-01
285	2.329e-01
286	2.315e-01
287	2.302e-01
288	2.287e-01
289	2.272e-01
290	2.257e-01
291	2.242e-01
292	2.226e-01
293	2.209e-01
294	2.193e-01
295	2.176e-01
296	2.159e-01
297	2.142e-01
298	2.126e-01
299	2.109e-01
300	2.092e-01
