1.399570802761686439e+00
1.413332667667293485e+00
1.986739308278893557e+00
2.000406674497915205e+00
2.418015067100155679e+00
2.423069587509499634e+00
2.806584840500970124e+00
2.807961618424184014e+00
2.815074496460969300e+00
2.843565960317550712e+00
3.067749714098051861e+00
3.074448617411868145e+00
3.463068654224101817e+00
3.519270925209323941e+00
3.973981228606103144e+00
4.298203810612872822e+00
4.654994068676372443e+00
5.346006352010693519e+00
