2.397838381892166693e-01
3.708122770296401471e-01
2.452787182623745177e-01
2.452782511065335902e-01
2.468926409597805849e-01
2.503990845246633068e-01
2.472478384007770480e-01
2.476036406213525387e-01
2.476720537296843994e-01
2.477820390353135116e-01
2.478368884896454127e-01
2.478189059856086840e-01
2.477202869383075268e-01
2.477037345050177031e-01
2.476940272302249613e-01
2.476386423150948590e-01
2.476092841132300493e-01
2.475976374822161097e-01
