3.183809257406531451e-02
3.306248569000277276e-02
3.202121148471944595e-02
3.203102012651710268e-02
3.206764011530244263e-02
3.206747293934813364e-02
3.213400541640887981e-02
3.212610728273181809e-02
3.212674377660424546e-02
3.212671550865668635e-02
3.212658471359606388e-02
3.212752342322930388e-02
3.212745671811138848e-02
3.212819759534032288e-02
3.212804908489499262e-02
3.212700840942980113e-02
3.212732776602487961e-02
3.212731615757043885e-02
