1.406130036971736219e+00
1.406795382803419425e+00
2.000502236439858805e+00
2.009230857651645774e+00
2.454451002476763843e+00
2.467059927667689667e+00
2.820811062370629951e+00
2.819053920992041995e+00
3.589015765783713618e+00
3.574922816604235720e+00
3.606816613693413665e+00
3.762632002474015636e+00
4.042213679811833771e+00
4.498163527763031411e+00
4.440040570298304345e+00
4.582633657294456597e+00
4.655733755239148230e+00
4.907322694574874689e+00
