 154	   0.0010557	0.981573	    -1
 155	  0.00084805	0.989011	    -1
 156	  0.00085716	0.987085	    -1
 157	  0.00085422	0.985027	    -1
 158	  0.00086889	0.986609	    -1
 159	   0.0010082	0.991213	    -1
 160	   0.0016507	0.993652	    -1
 161	  0.00099978	0.996217	    -1
 162	  0.00083783	0.996531	    -1
 163	   0.0010946	0.998286	    -1
 164	  0.00086119	0.996638	    -1
 165	   0.0011794	0.998782	    -1
 166	  0.00086083	0.997883	    -1
 167	   0.0013433	1.00068	    -1
 168	  0.00084648	0.99929	    -1
 169	   0.0009999	1.00214	    -1
 170	  0.00082813	1.00094	    -1
 171	  0.00081832	0.999366	    -1
 172	   0.0008241	0.998445	    -1
 173	  0.00089261	0.999634	    -1
 174	  0.00083603	0.999346	    -1
 175	   0.0014567	1.00185	    -1
 176	  0.00081681	1.00046	    -1
 177	  0.00081572	0.998827	    -1
 178	  0.00083873	0.998356	    -1
 179	   0.0010066	0.99834	    -1
 180	   0.0009443	0.997751	1.01509
 181	   0.0010262	0.997536	    -1
 182	  0.00087555	0.996409	    -1
 183	  0.00087671	0.997191	    -1
 184	   0.0010432	0.99851	    -1
 185	  0.00084867	0.996998	    -1
 186	  0.00081792	0.995325	    -1
 187	  0.00082325	0.993693	    -1
 188	  0.00087299	0.992572	    -1
 189	  0.00083934	0.992217	    -1
 190	  0.00086194	0.995491	    -1
 191	  0.00087275	0.995696	    -1
 192	  0.00090599	0.994988	    -1
 193	  0.00082708	0.995496	    -1
 194	  0.00082091	0.994433	    -1
 195	   0.0009369	0.996399	    -1
 196	  0.00083779	0.995586	    -1
 197	   0.0013257	1.0008	    -1
 198	   0.0010307	1.00123	    -1
 199	   0.0019527	1.00686	    -1
 200	  0.00087836	1.0057	    -1
 201	  0.00089184	1.00454	    -1
 202	  0.00090168	1.00346	    -1
 203	  0.00083507	1.0024	    -1
 204	  0.00083066	1.00088	    -1
 205	  0.00083117	1.00321	    -1
 206	  0.00083793	1.00184	    -1
 207	  0.00083349	1.00042	    -1
 208	  0.00090365	0.9997	    -1
 209	   0.0010301	1.00105	    -1
 210	  0.00083433	1.00059	1.00285
 211	   0.0010537	1.00227	    -1
 212	  0.00084437	1.00141	    -1
 213	  0.00085677	1.00067	    -1
 214	   0.0010082	1.00219	    -1
 215	   0.0008371	1.0011	    -1
 216	  0.00084582	0.999832	    -1
 217	  0.00082826	0.998458	    -1
 218	  0.00089413	0.997979	    -1
 219	   0.0009675	0.997727	    -1
 220	  0.00082945	0.996604	    -1
 221	  0.00092885	0.996312	    -1
 222	  0.00086183	0.995768	    -1
 223	  0.00091216	0.994986	    -1
 224	  0.00085569	0.9937	    -1
 225	  0.00081266	0.992972	    -1
 226	  0.00084505	0.991792	    -1
 227	  0.00080431	0.993433	    -1
 228	  0.00085699	0.993979	    -1
 229	  0.00081435	0.998671	    -1
 230	  0.00078396	0.998015	    -1
 231	  0.00078162	0.997495	    -1
 232	  0.00076868	0.997002	    -1
 233	   0.0018177	1.0016	    -1
 234	  0.00076357	1.00022	    -1
 235	  0.00087107	0.999733	    -1
 236	  0.00074817	0.998302	    -1
 237	  0.00081993	0.997475	    -1
 238	  0.00076287	0.996749	    -1
 239	  0.00071413	0.996573	    -1
 240	  0.00070323	0.995013	0.994423
 241	  0.00070861	0.995181	    -1
 242	  0.00068173	0.993758	    -1
 243	  0.00067292	0.992448	    -1
 244	  0.00069572	0.992572	    -1
 245	  0.00064835	0.991137	    -1
 246	  0.00070974	0.990464	    -1
 247	  0.00062306	0.988895	    -1
 248	  0.00063895	0.988136	    -1
 249	  0.00075438	0.989121	    -1
 250	  0.00058413	0.987535	    -1
 251	  0.00057048	0.986725	    -1
 252	  0.00055781	0.985477	    -1
 253	  0.00054283	0.984634	    -1
 254	    0.001233	0.988805	    -1
 255	  0.00051661	0.986925	    -1
 256	  0.00050246	0.985336	    -1
 257	   0.0004889	0.983468	    -1
 258	  0.00049768	0.982364	    -1
 259	  0.00046369	0.980705	    -1
 260	  0.00045473	0.978914	    -1
 261	  0.00043167	0.977015	    -1
 262	  0.00041729	0.975052	    -1
 263	  0.00040496	0.978962	    -1
 264	  0.00038971	0.977438	    -1
 265	  0.00037612	0.976871	    -1
 266	  0.00036268	0.975417	    -1
 267	  0.00034941	0.97466	    -1
 268	  0.00033632	0.973548	    -1
 269	  0.00061028	0.976095	    -1
 270	  0.00031101	0.974366	0.979249
 271	   0.0002985	0.972787	    -1
 272	  0.00028613	0.97106	    -1
 273	  0.00027425	0.969358	    -1
 274	  0.00026291	0.968005	    -1
 275	  0.00025102	0.966313	    -1
 276	  0.00023986	0.96535	    -1
 277	  0.00022891	0.963697	    -1
 278	  0.00021829	0.962348	    -1
 279	  0.00020798	0.962262	    -1
 280	  0.00019796	0.960724	    -1
 281	  0.00018825	0.959183	    -1
 282	  0.00017886	0.957653	    -1
 283	  0.00016977	0.956107	    -1
 284	  0.00016099	0.960148	    -1
 285	  0.00015253	0.958973	    -1
 286	  0.00014437	0.957797	    -1
 287	  0.00013653	0.956627	    -1
 288	  0.00012899	0.955768	    -1
 289	  0.00012175	0.954662	    -1
 290	  0.00011481	0.953635	    -1
 291	  0.00010816	0.952484	    -1
 292	  0.00010181	0.951327	    -1
 293	  9.5732E-05	0.950194	    -1
 294	  8.9937E-05	0.949038	    -1
 295	  8.4414E-05	0.947881	    -1
 296	  7.9156E-05	0.946726	    -1
 297	  7.4157E-05	0.945571	    -1
 298	  8.1424E-05	0.94539	    -1
 299	  6.4908E-05	0.948312	    -1
 300	  6.0641E-05	0.947361	0.972284
 301	  5.6603E-05	0.94641	    -1
 302	  5.2786E-05	0.945457	    -1
 303	  4.9182E-05	0.944509	    -1
 304	  4.5784E-05	0.943573	    -1
 305	  4.2584E-05	0.942629	    -1
 306	  3.9573E-05	0.941688	    -1
 307	  3.6744E-05	0.94075	    -1
 308	  3.4089E-05	0.939814	    -1
 309	    3.16E-05	0.938883	    -1
 310	   2.927E-05	0.937956	    -1
 311	   2.709E-05	0.937034	    -1
 312	  2.5053E-05	0.936118	    -1
 313	  2.3152E-05	0.935208	    -1
 314	  2.1379E-05	0.934305	    -1
 315	  1.9729E-05	0.93341	    -1
 316	  1.8192E-05	0.932523	    -1
 317	  1.6765E-05	0.931645	    -1
 318	  1.5438E-05	0.930778	    -1
 319	  1.4208E-05	0.92992	    -1
 320	  1.3067E-05	0.929074	    -1
 321	  1.2009E-05	0.928238	    -1
 322	  1.1031E-05	0.927415	    -1
 323	  1.0125E-05	0.926603	    -1
 324	  9.2878E-06	0.925803	    -1
 325	   8.514E-06	0.925015	    -1
 326	  7.7995E-06	0.924239	    -1
 327	  7.1401E-06	0.923473	    -1
 328	  6.5318E-06	0.923734	    -1
 329	  5.9711E-06	0.923054	    -1
 330	  5.4548E-06	0.922382	0.973634
 331	  4.9796E-06	0.921719	    -1
 332	  4.5428E-06	0.921063	    -1
 333	  4.1418E-06	0.920415	    -1
 334	  3.7744E-06	0.919774	    -1
 335	  3.4383E-06	0.919142	    -1
 336	  3.1317E-06	0.91852	    -1
 337	  2.8529E-06	0.917914	    -1
 338	  2.6004E-06	0.917328	    -1
 339	   2.373E-06	0.916772	    -1
 340	  2.1693E-06	0.916257	    -1
 341	  1.9884E-06	0.915799	    -1
 342	  1.8291E-06	0.915418	    -1
 343	  1.6905E-06	0.91514	    -1
 344	  1.5714E-06	0.914994	    -1
 345	  1.4707E-06	0.915012	    -1
 346	  1.3869E-06	0.91523	    -1
 347	  1.3185E-06	0.915681	    -1
 348	  1.2639E-06	0.916398	    -1
 349	   1.221E-06	0.917408	    -1
 350	  1.1881E-06	0.918729	    -1
 351	  1.1632E-06	0.920373	    -1
 352	  1.1446E-06	0.922341	    -1
 353	  1.1306E-06	0.924625	    -1
 354	  1.1198E-06	0.927211	    -1
 355	  1.1111E-06	0.930074	    -1
 356	  1.1035E-06	0.933186	    -1
 357	  1.0961E-06	0.936511	    -1
 358	  1.0884E-06	0.940013	    -1
 359	  1.0799E-06	0.943649	    -1
 360	  1.0703E-06	0.947373	1.02709
 361	  1.0594E-06	0.951141	    -1
 362	   1.047E-06	0.954905	    -1
 363	  1.0332E-06	0.958616	    -1
 364	  1.0177E-06	0.962226	    -1
 365	  1.0008E-06	0.965687	    -1
 366	  9.8249E-07	0.968953	    -1
 367	  9.6281E-07	0.97198	    -1
 368	  9.4191E-07	0.974726	    -1
 369	  9.1991E-07	0.977156	    -1
 370	  8.9694E-07	0.979238	    -1
 371	  8.7314E-07	0.980951	    -1
 372	  8.4864E-07	0.982281	    -1
 373	  8.2358E-07	0.983224	    -1
 374	  7.9809E-07	0.983788	    -1
 375	  7.7231E-07	0.98399	    -1
 376	  7.4636E-07	0.983859	    -1
 377	  7.2035E-07	0.983432	    -1
 378	  6.9439E-07	0.982749	    -1
 379	  6.6859E-07	0.981855	    -1
 380	  6.4302E-07	0.980793	    -1
 381	  6.1779E-07	0.979604	    -1
 382	  5.9295E-07	0.978323	    -1
 383	  5.6858E-07	0.976983	    -1
 384	  5.4474E-07	0.975609	    -1
 385	  5.2146E-07	0.974222	    -1
 386	  4.9879E-07	0.97284	    -1
 387	  4.7677E-07	0.971474	    -1
 388	  4.5541E-07	0.970136	    -1
 389	  4.3473E-07	0.968833	    -1
 390	  4.1475E-07	0.967569	1.02132
 391	  3.9547E-07	0.96635	    -1
 392	  3.7689E-07	0.965178	    -1
 393	  3.5901E-07	0.964055	    -1
 394	  3.4181E-07	0.962981	    -1
 395	  3.2529E-07	0.961957	    -1
 396	  3.0943E-07	0.960981	    -1
 397	  2.9422E-07	0.960054	    -1
 398	  2.7962E-07	0.959174	    -1
 399	  2.6563E-07	0.958339	    -1
 400	  2.5222E-07	0.957547	    -1
 401	  2.3937E-07	0.956795	    -1
 402	  2.2705E-07	0.95608	    -1
 403	  2.1524E-07	0.9554	    -1
 404	  2.0393E-07	0.954751	    -1
 405	  1.9308E-07	0.95413	    -1
 406	  1.8269E-07	0.953531	    -1
 407	  1.7273E-07	0.952952	    -1
 408	  1.6318E-07	0.952388	    -1
 409	  1.5402E-07	0.951834	    -1
 410	  1.4524E-07	0.951286	    -1
 411	  1.3683E-07	0.95074	    -1
 412	  1.2877E-07	0.95019	    -1
 413	  1.2105E-07	0.949631	    -1
 414	  1.1366E-07	0.94906	    -1
 415	  1.0658E-07	0.948472	    -1
 416	  9.9808E-08	0.947862	    -1
 417	  9.3336E-08	0.947225	    -1
 418	  8.7155E-08	0.946558	    -1
 419	  8.1255E-08	0.945856	    -1
 420	  7.5631E-08	0.945117	0.976795
 421	  7.0275E-08	0.944335	    -1
 422	  6.5182E-08	0.943509	    -1
 423	  6.0344E-08	0.942634	    -1
 424	  5.5757E-08	0.941707	    -1
 425	  5.1414E-08	0.940728	    -1
 426	  4.7311E-08	0.939692	    -1
 427	   4.344E-08	0.938599	    -1
 428	  3.9797E-08	0.937446	    -1
 429	  3.6376E-08	0.936232	    -1
 430	  3.3173E-08	0.934957	    -1
 431	   3.018E-08	0.93362	    -1
 432	  2.7395E-08	0.932221	    -1
 433	   2.481E-08	0.930763	    -1
 434	  2.2422E-08	0.929248	    -1
 435	  2.0225E-08	0.927679	    -1
 436	  1.8214E-08	0.926064	    -1
 437	  1.6385E-08	0.924411	    -1
 438	  1.4733E-08	0.922733	    -1
 439	  1.3254E-08	0.921049	    -1
 440	  1.1944E-08	0.919381	    -1
 441	  1.0796E-08	0.917761	    -1
 442	  9.8055E-09	0.916227	    -1
 443	  8.9647E-09	0.914824	    -1
 444	  8.2644E-09	0.913605	    -1
 445	  7.6929E-09	0.912625	    -1
 446	  7.2362E-09	0.91194	    -1
 447	  6.8781E-09	0.911599	    -1
 448	  6.6017E-09	0.911645	    -1
 449	  6.3895E-09	0.912104	    -1
 450	  6.2253E-09	0.912992	0.96601
 451	  6.0947E-09	0.914308	    -1
 452	  5.9855E-09	0.91604	    -1
 453	  5.8879E-09	0.918165	    -1
 454	  5.7945E-09	0.920652	    -1
 455	  5.6997E-09	0.92346	    -1
 456	  5.5999E-09	0.926547	    -1
 457	  5.4926E-09	0.929864	    -1
 458	  5.3765E-09	0.933359	    -1
 459	   5.251E-09	0.936978	    -1
 460	  5.1162E-09	0.940665	    -1
 461	  4.9727E-09	0.944363	    -1
 462	  4.8212E-09	0.948014	    -1
 463	   4.663E-09	0.951559	    -1
 464	  4.4989E-09	0.95494	    -1
 465	  4.3304E-09	0.958101	    -1
 466	  4.1586E-09	0.960986	    -1
 467	  3.9848E-09	0.963545	    -1
 468	  3.8102E-09	0.96573	    -1
 469	  3.6359E-09	0.967505	    -1
 470	  3.4629E-09	0.96884	    -1
 471	  3.2923E-09	0.96972	    -1
 472	  3.1248E-09	0.970142	    -1
 473	  2.9613E-09	0.970121	    -1
 474	  2.8024E-09	0.96969	    -1
 475	  2.6486E-09	0.968893	    -1
 476	  2.5005E-09	0.967788	    -1
 477	  2.3584E-09	0.966438	    -1
 478	  2.2225E-09	0.964907	    -1
 479	  2.0933E-09	0.963256	    -1
 480	  1.9705E-09	0.961538	1.05317
 481	  1.8545E-09	0.959798	    -1
 482	  1.7452E-09	0.958073	    -1
 483	  1.6423E-09	0.956392	    -1
 484	  1.5459E-09	0.954779	    -1
 485	  1.4557E-09	0.953251	    -1
 486	  1.3714E-09	0.951821	    -1
 487	  1.2927E-09	0.950499	    -1
 488	  1.2194E-09	0.949292	    -1
 489	   1.151E-09	0.948205	    -1
 490	  1.0874E-09	0.947242	    -1
 491	   1.028E-09	0.946404	    -1
 492	  9.7251E-10	0.945689	    -1
 493	  9.2064E-10	0.945096	    -1
 494	  8.7195E-10	0.94462	    -1
 495	  8.2628E-10	0.944258	    -1
 496	  7.8314E-10	0.944002	    -1
 497	  7.4248E-10	0.943845	    -1
 498	  7.0391E-10	0.943776	    -1
 499	  6.6717E-10	0.943786	    -1
 500	  6.3228E-10	0.943863	    -1
 501	  5.9879E-10	0.943994	    -1
 502	  5.6687E-10	0.944168	    -1
 503	   5.362E-10	0.944369	    -1
 504	  5.0675E-10	0.944586	    -1
 505	  4.7848E-10	0.944804	    -1
 506	  4.5127E-10	0.945009	    -1
 507	  4.2519E-10	0.945191	    -1
 508	       4E-10	0.945333	    -1
 509	  3.7581E-10	0.945426	    -1
 510	   3.526E-10	0.945458	0.983277
 511	  3.3034E-10	0.945421	    -1
 512	  3.0909E-10	0.945307	    -1
 513	  2.8865E-10	0.945109	    -1
 514	  2.6932E-10	0.944825	    -1
 515	  2.5078E-10	0.944449	    -1
 516	  2.3323E-10	0.943981	    -1
 517	  2.1658E-10	0.943422	    -1
 518	  2.0083E-10	0.942774	    -1
 519	  1.8603E-10	0.942042	    -1
 520	  1.7212E-10	0.941234	    -1
 521	  1.5919E-10	0.940359	    -1
 522	    1.47E-10	0.939422	    -1
 523	  1.3568E-10	0.938435	    -1
 524	  1.2529E-10	0.937415	    -1
 525	  1.1565E-10	0.936373	    -1
 526	   1.068E-10	0.935324	    -1
 527	  9.8775E-11	0.93429	    -1
